name,sat,effectPathNum,hub,authority,pagerank,PS,OS,hubDis,autDis,prDis,disData,disCtrl,disAST,disCFG,typeOperator,typeStatement,typeReturn,PAR,LOC,depNestBlock,ReachC,NeceC,InfoEntropy,weight,op
AORB_19,sat,2,0.68307316,0.5258937,0.94179815,0.23809524,0.48809522,0,0,0,3.30E-07,1.11E-06,4.06E-07,1.35E-06,AORB,expression,int,0,14,3,1,2,0.5,Alive,non
AORB_20,sat,2,0.68307316,0.5258937,0.94179815,0.23809524,0.48809522,0,0,0,3.29E-07,1.11E-06,4.04E-07,1.35E-06,AORB,expression,int,0,14,3,1,2,0.75,Alive,non
AORB_21,unsat,2,0.68307316,0.5258937,0.94179815,0.23809524,0.48809522,0,0,0,3.30E-07,1.11E-06,4.06E-07,1.35E-06,AORB,expression,int,0,14,3,1,2,0.5,Alive,equ
AORB_22,sat,2,0.68307316,0.5258937,0.94179815,0.23809524,0.48809522,0,0,0,3.30E-07,1.11E-06,4.06E-07,1.35E-06,AORB,expression,int,0,14,3,1,2,0.75,Kill,non
AORB_23,sat,2,0.68307316,0.5258937,0.94179815,0.23809524,0.48809522,0,0,0,3.30E-07,1.11E-06,4.06E-07,1.35E-06,AORB,expression,int,0,14,3,1,2,0.75,Kill,non
AORB_24,sat,2,0.68307316,0.5258937,0.94179815,0.23809524,0.48809522,0,0,0,3.29E-07,1.11E-06,4.04E-07,1.35E-06,AORB,expression,int,0,14,3,1,2,0.75,Alive,equ
AOIU_8,sat,10,0.2935228,0.15478219,0.30453515,0.8333333,0.48809522,0,0,0,1.64E-07,5.52E-07,2.01E-07,6.72E-07,AOIU,expression,int,0,14,3,0,2,0,Alive,non
AOIU_9,unsat,9,1,0.2907332,0.43305844,0.6,0.48809522,0,0,0,1.64E-07,5.52E-07,2.01E-07,6.72E-07,AOIU,if,int,0,14,3,1,3,0,Alive,equ
AOIU_10,sat,2,0.13770378,0.5258937,0.5501945,0.44444445,0.48809522,0,0,0,1.64E-07,5.52E-07,2.01E-07,6.72E-07,AOIU,expression,int,0,14,3,1,4,0,Alive,non
AOIU_11,sat,2,0.13770378,0.5258937,0.76606965,0.60465115,0.48809522,0,0,0,1.64E-07,5.52E-07,2.01E-07,6.72E-07,AOIU,expression,int,0,14,3,1,3,0,Alive,non
